model,prompt,Mutation,Code Difference,Requested,iteration
gpt-3.5-turbo,exp2,0,0.0,0.027000000000000003,90
gpt-3.5-turbo,exp2,0,0.0,0.027000000000000003,91
gpt-3.5-turbo,exp2,0,0.13238770685579196,0.081,92
gpt-3.5-turbo,exp2,0,0.0,0.18899999999999997,93
gpt-3.5-turbo,exp2,0,0.0,0.054000000000000006,94
gpt-3.5-turbo,exp2,0,0.31221490116573747,0.162,95
gpt-3.5-turbo,exp2,0,0.07414359455654622,0.184,96
gpt-3.5-turbo,exp2,0,0.0,0.026000000000000002,97
gpt-3.5-turbo,exp2,0,0.0,0.026000000000000002,98
gpt-3.5-turbo,exp2,0,0.0,0.026000000000000002,99
gpt-3.5-turbo,exp2,0,0.0,0.0,0
gpt-3.5-turbo,exp2,0,0.0,0.022000000000000002,1
gpt-3.5-turbo,exp2,0,0.17647058823529413,0.42200000000000004,2
gpt-3.5-turbo,exp2,0,0.34885439763488546,0.022000000000000002,3
gpt-3.5-turbo,exp2,0,0.0,0.067,4
gpt-3.5-turbo,exp2,0,0.0,0.022000000000000002,5
gpt-3.5-turbo,exp2,0,0.20944958597174865,0.489,6
gpt-3.5-turbo,exp2,0,0.0,0.019,7
gpt-3.5-turbo,exp2,0,0.0,0.28800000000000003,8
gpt-3.5-turbo,exp2,0,0.0,0.019,9
gpt-3.5-turbo,exp2,0,0.0,0.038,10
gpt-3.5-turbo,exp2,0,0.40018981335020565,0.038,11
gpt-3.5-turbo,exp2,0,0.0,0.019,12
gpt-3.5-turbo,exp2,0,0.0,0.057999999999999996,13
gpt-3.5-turbo,exp2,0,0.0,0.038,14
gpt-3.5-turbo,exp2,0,0.0,0.038,15
gpt-3.5-turbo,exp2,0,0.050674105067410505,0.192,16
gpt-3.5-turbo,exp2,0,0.0,0.019,17
gpt-3.5-turbo,exp2,0,0.0,0.28800000000000003,18
gpt-3.5-turbo,exp2,0,0.0,0.019,19
gpt-3.5-turbo,exp2,0,0.0,0.038,20
gpt-3.5-turbo,exp2,0,0.0,0.038,21
gpt-3.5-turbo,exp2,0,0.0,0.019,22
gpt-3.5-turbo,exp2,0,0.0,0.019,23
gpt-3.5-turbo,exp2,0,0.15884325230511315,0.038,24
gpt-3.5-turbo,exp2,0,0.0,0.019,25
gpt-3.5-turbo,exp2,0,0.0,0.28800000000000003,26
gpt-3.5-turbo,exp2,0,0.0,0.019,27
gpt-3.5-turbo,exp2,0,0.13468013468013468,0.038,28
gpt-3.5-turbo,exp2,0,0.0,0.019,29
gpt-3.5-turbo,exp2,0,0.0,0.019,30
gpt-3.5-turbo,exp2,0,0.0,0.019,31
gpt-3.5-turbo,exp2,0,0.11489957963568426,0.423,32
gpt-3.5-turbo,exp2,0,0.1961628817541112,0.038,33
gpt-3.5-turbo,exp2,0,0.0,0.019,34
gpt-3.5-turbo,exp2,0,0.27625489498042005,0.28800000000000003,35
gpt-3.5-turbo,exp2,0,0.0,0.019,36
gpt-3.5-turbo,exp2,0,0.0,0.019,37
gpt-3.5-turbo,exp2,0,0.0,0.327,38
gpt-3.5-turbo,exp2,0,0.0,0.019,39
gpt-3.5-turbo,exp2,0,0.0,0.019,40
gpt-3.5-turbo,exp2,0,0.0,0.019,41
gpt-3.5-turbo,exp2,0,0.0,0.038,42
gpt-3.5-turbo,exp2,0,0.0,0.019,43
gpt-3.5-turbo,exp2,0,0.0,0.154,44
gpt-3.5-turbo,exp2,0,0.0,0.019,45
gpt-3.5-turbo,exp2,0,0.042444029850746266,0.019,46
gpt-3.5-turbo,exp2,0,0.0,0.019,47
gpt-3.5-turbo,exp2,0,0.21264367816091953,0.28800000000000003,48
gpt-3.5-turbo,exp2,0,0.0,0.135,49
gpt-3.5-turbo,exp2,0,0.059981684981684984,0.019,50
gpt-3.5-turbo,exp2,0,1.388540734109221,0.038,51
gpt-3.5-turbo,exp2,0,0.17493472584856398,0.019,52
gpt-3.5-turbo,exp2,0,0.0,0.019,53
gpt-3.5-turbo,exp2,0,0.23616392057456695,0.28800000000000003,54
gpt-3.5-turbo,exp2,0,0.0,0.019,55
gpt-3.5-turbo,exp2,0,0.0,0.28800000000000003,56
gpt-3.5-turbo,exp2,0,0.0,0.019,57
gpt-3.5-turbo,exp2,0,0.10952600092038656,0.038,58
gpt-3.5-turbo,exp2,0,0.0,0.019,59
gpt-3.5-turbo,exp2,0,0.10452636490900606,0.28800000000000003,60
gpt-3.5-turbo,exp2,0,0.12339880444064902,0.019,61
gpt-3.5-turbo,exp2,0,0.0,0.019,62
gpt-3.5-turbo,exp2,0,0.12239221140472879,0.28800000000000003,63
gpt-3.5-turbo,exp2,0,0.0,0.135,64
gpt-3.5-turbo,exp2,0,0.0,0.115,65
gpt-3.5-turbo,exp2,0,0.0,0.019,66
gpt-3.5-turbo,exp2,0,0.31559854897218864,0.48100000000000004,67
gpt-3.5-turbo,exp2,0,0.12260711030082042,0.135,68
gpt-3.5-turbo,exp2,0,0.9313200194836824,0.077,69
gpt-3.5-turbo,exp2,0,0.0,0.038,70
gpt-3.5-turbo,exp2,0,0.0,0.019,71
gpt-3.5-turbo,exp2,0,0.6941061860691671,0.442,72
gpt-3.5-turbo,exp2,0,0.0,0.038,73
gpt-3.5-turbo,exp2,0,0.0,0.019,74
gpt-3.5-turbo,exp2,0,0.0,0.442,75
gpt-3.5-turbo,exp2,0,0.8139308329274233,0.019,76
gpt-3.5-turbo,exp2,0,0.0,0.038,77
gpt-3.5-turbo,exp2,0,0.0,0.019,78
gpt-3.5-turbo,exp2,0,0.0,0.442,79
gpt-3.5-turbo,exp2,0,0.11603471904979443,0.019,80
gpt-3.5-turbo,exp2,0,0.0,0.019,81
gpt-3.5-turbo,exp2,0,0.16098121885779992,0.278,82
gpt-3.5-turbo,exp2,0,0.0,0.016,83
gpt-3.5-turbo,exp2,0,0.0,0.27399999999999997,84
gpt-3.5-turbo,exp2,0,0.0,0.016,85
gpt-3.5-turbo,exp2,0,0.1560768980123819,0.032,86
gpt-3.5-turbo,exp2,0,0.17939666238767651,0.371,87
gpt-3.5-turbo,exp2,0,0.0,0.032,88
gpt-3.5-turbo,exp2,0,0.0,0.016,89
gpt-3.5-turbo,exp2,0,0.0,0.016,90
gpt-3.5-turbo,exp2,0,0.0,0.016,91
gpt-3.5-turbo,exp2,0,0.0,0.016,92
gpt-3.5-turbo,exp2,0,0.0,0.048,93
gpt-3.5-turbo,exp2,0,0.0,0.016,94
gpt-3.5-turbo,exp2,0,0.0,0.065,95
gpt-3.5-turbo,exp2,0,0.0,0.048,96
gpt-3.5-turbo,exp2,0,0.0,0.016,97
gpt-3.5-turbo,exp2,0,0.0,0.016,98
gpt-3.5-turbo,exp2,0,0.11307014181678804,0.016,99
gpt-4o,exp1,0,0.0,0.0,0
gpt-4o,exp1,0,0.06418533991644512,0.08900000000000001,1
gpt-4o,exp1,0,0.0,0.08900000000000001,2
gpt-4o,exp1,0,0.07132018209408195,0.036000000000000004,3
gpt-4o,exp1,0,0.0,0.08900000000000001,4
gpt-4o,exp1,0,0.058394160583941604,0.036000000000000004,5
gpt-4o,exp1,0,0.0,0.018000000000000002,6
gpt-4o,exp1,0,0.0,0.071,7
gpt-4o,exp1,0,0.05492793143747565,0.036000000000000004,8
gpt-4o,exp1,0,0.0,0.018000000000000002,9
gpt-4o,exp1,0,0.0,0.071,10
gpt-4o,exp1,0,0.07110609480812641,0.036000000000000004,11
gpt-4o,exp1,0,0.0,0.08900000000000001,12
gpt-4o,exp1,0,0.0,0.036000000000000004,13
gpt-4o,exp1,0,0.0,0.054000000000000006,14
gpt-4o,exp1,0,0.0,0.054000000000000006,15
gpt-4o,exp1,0,0.0,0.214,16
gpt-4o,exp1,0,0.07151185386708123,0.018000000000000002,17
gpt-4o,exp1,0,0.0,0.08900000000000001,18
gpt-4o,exp1,0,0.0,0.036000000000000004,19
gpt-4o,exp1,0,0.0,0.054000000000000006,20
gpt-4o,exp1,0,0.1322463768115942,0.054000000000000006,21
gpt-4o,exp1,0,0.0,0.08900000000000001,22
gpt-4o,exp1,0,0.0,0.036000000000000004,23
gpt-4o,exp1,0,0.0,0.054000000000000006,24
gpt-4o,exp1,0,0.0,0.054000000000000006,25
gpt-4o,exp1,0,0.0,0.214,26
gpt-4o,exp1,0,0.05153846153846154,0.018000000000000002,27
gpt-4o,exp1,0,0.020872865275142316,0.035,28
gpt-4o,exp1,0,0.045871559633027525,0.035,29
gpt-4o,exp1,0,0.0,0.035,30
gpt-4o,exp1,0,0.0,0.018000000000000002,31
gpt-4o,exp1,0,0.0,0.018000000000000002,32
gpt-4o,exp1,0,0.0,0.018000000000000002,33
gpt-4o,exp1,0,0.008073817762399077,0.018000000000000002,34
gpt-4o,exp1,0,0.14285714285714285,0.018000000000000002,35
gpt-4o,exp1,0,0.0,0.032,36
gpt-4o,exp1,0,0.06516129032258064,0.016,37
gpt-4o,exp1,0,0.04113195129976966,0.032,38
gpt-4o,exp1,0,0.04743083003952569,0.032,39
gpt-4o,exp1,0,0.0,0.032,40
gpt-4o,exp1,0,0.1884206920178143,0.016,41
gpt-4o,exp1,0,0.11145703611457036,0.081,42
gpt-4o,exp1,0,0.04887585532746823,0.032,43
gpt-4o,exp1,0,0.04607843137254902,0.032,44
gpt-4o,exp1,0,0.0,0.032,45
gpt-4o,exp1,0,0.03758654797230465,0.016,46
gpt-4o,exp1,0,0.0,0.032,47
gpt-4o,exp1,0,0.11865942028985507,0.016,48
gpt-4o,exp1,0,0.0,0.048,49
gpt-4o,exp1,0,0.0,0.065,50
gpt-4o,exp1,0,0.05292388108461287,0.065,51
gpt-4o,exp1,0,0.050195567144719684,0.032,52
gpt-4o,exp1,0,0.061112898037954326,0.032,53
gpt-4o,exp1,0,0.043822075782537065,0.032,54
gpt-4o,exp1,0,0.0,0.032,55
gpt-4o,exp1,0,0.06055699481865285,0.016,56
gpt-4o,exp1,0,0.0,0.032,57
gpt-4o,exp1,0,0.0,0.016,58
gpt-4o,exp1,0,0.048042119118130965,0.016,59
gpt-4o,exp1,0,0.10859883521754025,0.032,60
gpt-4o,exp1,0,0.05533980582524272,0.016,61
gpt-4o,exp1,0,0.06502242152466367,0.032,62
gpt-4o,exp1,0,0.0,0.032,63
gpt-4o,exp1,0,0.0,0.016,64
gpt-4o,exp1,0,0.0,0.016,65
gpt-4o,exp1,0,0.0,0.016,66
gpt-4o,exp1,0,0.04295081967213115,0.016,67
gpt-4o,exp1,0,0.11972255729794934,0.016,68
gpt-4o,exp1,0,0.19422897921191437,0.048,69
gpt-4o,exp1,0,0.0400397088021178,0.032,70
gpt-4o,exp1,0,0.0,0.032,71
gpt-4o,exp1,0,0.04366523321204102,0.016,72
gpt-4o,exp1,0,0.0,0.032,73
gpt-4o,exp1,0,0.05808325266214908,0.016,74
gpt-4o,exp1,0,0.0,0.032,75
gpt-4o,exp1,0,0.04389125450376679,0.016,76
gpt-4o,exp1,0,0.049185667752443,0.016,77
gpt-4o,exp1,0,0.05533980582524272,0.032,78
gpt-4o,exp1,0,0.060810810810810814,0.032,79
gpt-4o,exp1,0,0.05490578297595841,0.032,80
gpt-4o,exp1,0,0.06528765352294764,0.032,81
gpt-4o,exp1,0,0.07819453273998729,0.032,82
gpt-4o,exp1,0,0.0,0.032,83
gpt-4o,exp1,0,0.06217616580310881,0.016,84
gpt-4o,exp1,0,0.4138403562863994,0.032,85
gpt-4o,exp1,0,0.04763458401305057,0.032,86
gpt-4o,exp1,0,0.0,0.032,87
gpt-4o,exp1,0,0.5029126213592233,0.33899999999999997,88
gpt-4o,exp1,0,0.16695205479452055,0.065,89
gpt-4o,exp1,0,0.11367207962283918,0.087,90
gpt-4o,exp1,0,0.4897260273972603,0.159,91
gpt-4o,exp1,0,0.03275048570635582,0.013999999999999999,92
gpt-4o,exp1,0,0.03449227373068433,0.013999999999999999,93
gpt-4o,exp1,0,0.05483522420313344,0.087,94
gpt-4o,exp1,0,0.01107011070110701,0.087,95
gpt-4o,exp1,0,0.4469178082191781,0.087,96
gpt-4o,exp1,0,0.0,0.087,97
gpt-4o,exp1,0,0.058265582655826556,0.028999999999999998,98
gpt-4o,exp1,0,0.0,0.087,99
gpt-4o,exp1,0,0.0,0.0,0
gpt-4o,exp1,0,0.0,0.037000000000000005,1
gpt-4o,exp1,0,0.0,0.037000000000000005,2
gpt-4o,exp1,0,0.0,0.16699999999999998,3
gpt-4o,exp1,0,0.03594629709831096,0.019,4
gpt-4o,exp1,0,0.0,0.037000000000000005,5
gpt-4o,exp1,0,0.0,0.037000000000000005,6
gpt-4o,exp1,0,0.0,0.16699999999999998,7
gpt-4o,exp1,0,0.0,0.019,8
gpt-4o,exp1,0,0.3262518968133536,0.33299999999999996,9
gpt-4o,exp1,0,0.9823622047244095,0.467,10
gpt-4o,exp1,0,0.0,0.3,11
gpt-4o,exp1,0,0.03268453911127433,0.05,12
gpt-4o,exp1,0,0.0,0.45899999999999996,13
gpt-4o,exp1,0,0.0,0.033,14
gpt-4o,exp1,0,0.0,0.033,15
gpt-4o,exp1,0,0.0,0.016,16
gpt-4o,exp1,0,0.0,0.049,17
gpt-4o,exp1,0,0.0,0.016,18
gpt-4o,exp1,0,0.0,0.033,19
gpt-4o,exp1,0,0.10013486176668915,0.213,20
gpt-4o,exp1,0,0.22900536033353186,0.45899999999999996,21
gpt-4o,exp1,0,0.16032258064516128,0.23,22
gpt-4o,exp1,0,0.0,0.45899999999999996,23
gpt-4o,exp1,0,0.0,0.033,24
gpt-4o,exp1,0,0.0,0.033,25
gpt-4o,exp1,0,0.34146341463414637,0.016,26
gpt-4o,exp1,0,0.12441399206635413,0.45899999999999996,27
gpt-4o,exp1,0,0.0,0.45899999999999996,28
gpt-4o,exp1,0,0.0,0.033,29
gpt-4o,exp1,0,0.0,0.033,30
gpt-4o,exp1,0,0.014125316914161535,0.016,31
gpt-4o,exp1,0,0.0,0.45899999999999996,32
gpt-4o,exp1,0,0.0,0.033,33
gpt-4o,exp1,0,0.0,0.033,34
gpt-4o,exp1,0,0.0,0.016,35
gpt-4o,exp1,0,0.0,0.049,36
gpt-4o,exp1,0,0.0,0.016,37
gpt-4o,exp1,0,0.041534670890531505,0.033,38
gpt-4o,exp1,0,0.15642276422764229,0.45899999999999996,39
gpt-4o,exp1,0,0.27211225256827865,0.47100000000000003,40
gpt-4o,exp1,0,0.12878079201746181,0.221,41
gpt-4o,exp1,0,0.0,0.47100000000000003,42
gpt-4o,exp1,0,0.0,0.028999999999999998,43
gpt-4o,exp1,0,0.014107085604360373,0.028999999999999998,44
gpt-4o,exp1,0,0.9612590799031477,0.47100000000000003,45
gpt-4o,exp1,0,0.10168989030536614,0.07400000000000001,46
gpt-4o,exp1,0,0.01914486279514997,0.015,47
gpt-4o,exp1,0,0.0,0.47100000000000003,48
gpt-4o,exp1,0,0.013795316008982997,0.028999999999999998,49
gpt-4o,exp1,0,0.9233926128590971,0.47100000000000003,50
gpt-4o,exp1,0,0.1460705359622327,0.08800000000000001,51
gpt-4o,exp1,0,0.0,0.132,52
gpt-4o,exp1,0,0.018524433088470137,0.028999999999999998,53
gpt-4o,exp1,0,0.09563543003851091,0.47100000000000003,54
gpt-4o,exp1,0,0.03453689167974882,0.015,55
gpt-4o,exp1,0,0.06251906068923452,0.47100000000000003,56
gpt-4o,exp1,0,0.10270100502512562,0.47100000000000003,57
gpt-4o,exp1,0,0.034233668341708545,0.015,58
gpt-4o,exp1,0,0.959349593495935,0.47100000000000003,59
gpt-4o,exp1,0,0.17723156532988357,0.294,60
gpt-4o,exp1,0,0.12062937062937062,0.47100000000000003,61
gpt-4o,exp1,0,0.12454212454212454,0.47100000000000003,62
gpt-4o,exp1,0,0.0,0.47100000000000003,63
gpt-4o,exp1,0,0.056632810095413974,0.028999999999999998,64
gpt-4o,exp1,0,0.0,0.47100000000000003,65
gpt-4o,exp1,0,0.042652552926525526,0.028999999999999998,66
gpt-4o,exp1,0,0.09838107098381071,0.465,67
gpt-4o,exp1,0,0.12990409764603314,0.465,68
gpt-4o,exp1,0,0.06008717310087173,0.013999999999999999,69
gpt-4o,exp1,0,0.0,0.465,70
gpt-4o,exp1,0,0.05802469135802469,0.027999999999999997,71
gpt-4o,exp1,0,0.0,0.155,72
gpt-4o,exp1,0,0.02262864228146311,0.013999999999999999,73
gpt-4o,exp1,0,0.0,0.465,74
gpt-4o,exp1,0,0.0883054892601432,0.027999999999999997,75
gpt-4o,exp1,0,1.029375,0.465,76
gpt-4o,exp1,0,0.09723076923076923,0.027999999999999997,77
gpt-4o,exp1,0,0.11846381093057608,0.268,78
gpt-4o,exp1,0,0.16174441070935688,0.465,79
gpt-4o,exp1,0,0.3204183503684336,0.465,80
gpt-4o,exp1,0,0.05292652552926526,0.013999999999999999,81
gpt-4o,exp1,0,0.25578890683898764,0.465,82
gpt-4o,exp1,0,0.120364920541495,0.027999999999999997,83
gpt-4o,exp1,0,0.0,0.013999999999999999,84
gpt-4o,exp1,0,0.08557605080133052,0.099,85
gpt-4o,exp1,0,0.0,0.465,86
gpt-4o,exp1,0,0.050858034321372855,0.027999999999999997,87
gpt-4o,exp1,0,0.0,0.465,88
gpt-4o,exp1,0,0.0,0.027999999999999997,89
gpt-4o,exp1,0,0.03294046539740103,0.027999999999999997,90
gpt-4o,exp1,0,0.16179775280898875,0.282,91
gpt-4o,exp1,0,0.0,0.268,92
gpt-4o,exp1,0,0.0,0.027999999999999997,93
gpt-4o,exp1,0,0.0644561512240471,0.013999999999999999,94
gpt-4o,exp1,0,0.0,0.465,95
gpt-4o,exp1,0,0.0,0.027999999999999997,96
gpt-4o,exp1,0,0.09712230215827339,0.027999999999999997,97
gpt-4o,exp1,0,0.5840625,0.465,98
gpt-4o,exp1,0,0.990672696438666,0.127,99
gpt-4o,exp1,0,0.0,0.0,0
gpt-4o,exp1,0,0.0,0.019,1
gpt-4o,exp1,0,0.06300422589320015,0.037000000000000005,2
gpt-4o,exp1,0,0.0,0.018000000000000002,3
gpt-4o,exp1,0,0.04019174041297935,0.036000000000000004,4
gpt-4o,exp1,0,0.0,0.018000000000000002,5
gpt-4o,exp1,0,0.057881325081907534,0.036000000000000004,6
gpt-4o,exp1,0,0.0,0.018000000000000002,7
gpt-4o,exp1,0,0.04689703808180536,0.035,8
gpt-4o,exp1,0,0.008815232722143865,0.017,9
gpt-4o,exp1,0,0.03184931506849315,0.017,10
gpt-4o,exp1,0,0.036709721278042146,0.017,11
gpt-4o,exp1,0,0.0,0.069,12
gpt-4o,exp1,0,0.0,0.017,13
gpt-4o,exp1,0,0.0,0.034,14
gpt-4o,exp1,0,0.05243317340644277,0.034,15
gpt-4o,exp1,0,0.0,0.017,16
gpt-4o,exp1,0,0.0,0.22399999999999998,17
gpt-4o,exp1,0,0.010570824524312896,0.017,18
gpt-4o,exp1,0,0.04907563025210084,0.017,19
gpt-4o,exp1,0,0.0,0.086,20
gpt-4o,exp1,0,0.45879888268156427,0.017,21
gpt-4o,exp1,0,0.0,0.017,22
gpt-4o,exp1,0,0.0,0.153,23
gpt-4o,exp1,0,0.0,0.203,24
gpt-4o,exp1,0,0.11916376306620209,0.017,25
gpt-4o,exp1,0,0.12152777777777778,0.017,26
gpt-4o,exp1,0,0.05725699067909454,0.017,27
gpt-4o,exp1,0,0.029472241261137764,0.017,28
gpt-4o,exp1,0,0.025915687629578438,0.017,29
gpt-4o,exp1,0,0.18146987112504354,0.017,30
gpt-4o,exp1,0,0.0,0.017,31
gpt-4o,exp1,0,0.0,0.153,32
gpt-4o,exp1,0,0.0,0.203,33
gpt-4o,exp1,0,0.20634920634920634,0.017,34
gpt-4o,exp1,0,0.06208425720620843,0.017,35
gpt-4o,exp1,0,0.03361618798955614,0.017,36
gpt-4o,exp1,0,0.0,0.017,37
gpt-4o,exp1,0,0.0,0.15,38
gpt-4o,exp1,0,0.30059132720105125,0.217,39
gpt-4o,exp1,0,0.04112694300518135,0.017,40
gpt-4o,exp1,0,0.027236045729657026,0.017,41
gpt-4o,exp1,0,0.029206770660471292,0.017,42
gpt-4o,exp1,0,0.0,0.033,43
gpt-4o,exp1,0,0.0,0.317,44
gpt-4o,exp1,0,0.03836065573770492,0.017,45
gpt-4o,exp1,0,0.026947091685836345,0.017,46
gpt-4o,exp1,0,0.0,0.049,47
gpt-4o,exp1,0,0.26947091685836344,0.016,48
gpt-4o,exp1,0,0.0,0.049,49
gpt-4o,exp1,0,0.2850146914789422,0.016,50
gpt-4o,exp1,0,0.006243838317449885,0.049,51
gpt-4o,exp1,0,0.0,0.049,52
gpt-4o,exp1,0,0.04254638515674984,0.016,53
gpt-4o,exp1,0,0.44264462809917354,0.049,54
gpt-4o,exp1,0,0.0,0.049,55
gpt-4o,exp1,0,0.3748760330578512,0.016,56
gpt-4o,exp1,0,0.0,0.049,57
gpt-4o,exp1,0,0.0,0.049,58
gpt-4o,exp1,0,0.025459233000322268,0.016,59
gpt-4o,exp1,0,0.0,0.049,60
gpt-4o,exp1,0,0.01594014313597918,0.016,61
gpt-4o,exp1,0,0.0,0.049,62
gpt-4o,exp1,0,0.01877630301068307,0.016,63
gpt-4o,exp1,0,0.03962264150943396,0.016,64
gpt-4o,exp1,0,0.032846715328467155,0.032,65
gpt-4o,exp1,0,0.0,0.016,66
gpt-4o,exp1,0,0.0,0.016,67
gpt-4o,exp1,0,0.0,0.016,68
gpt-4o,exp1,0,0.3637465898757199,0.016,69
gpt-4o,exp1,0,0.3510701545778835,0.016,70
gpt-4o,exp1,0,0.0,0.016,71
gpt-4o,exp1,0,0.3795620437956204,0.016,72
gpt-4o,exp1,0,0.0,0.016,73
gpt-4o,exp1,0,0.012469586374695864,0.016,74
gpt-4o,exp1,0,0.0,0.063,75
gpt-4o,exp1,0,0.0018214936247723133,0.016,76
gpt-4o,exp1,0,0.026066350710900472,0.016,77
gpt-4o,exp1,0,0.005170316301703163,0.016,78
gpt-4o,exp1,0,0.018507462686567163,0.016,79
gpt-4o,exp1,0,0.0,0.016,80
gpt-4o,exp1,0,0.0,0.016,81
gpt-4o,exp1,0,0.005145278450363196,0.016,82
gpt-4o,exp1,0,0.049773755656108594,0.016,83
gpt-4o,exp1,0,0.38017031630170317,0.016,84
gpt-4o,exp1,0,0.326338199513382,0.016,85
gpt-4o,exp1,0,0.0018214936247723133,0.016,86
gpt-4o,exp1,0,0.40418535127055305,0.016,87
gpt-4o,exp1,0,0.3798661800486618,0.016,88
gpt-4o,exp1,0,0.0,0.016,89
gpt-4o,exp1,0,0.0405602567843595,0.016,90
gpt-4o,exp1,0,0.32755474452554745,0.016,91
gpt-4o,exp1,0,0.0,0.016,92
gpt-4o,exp1,0,0.03208713570797763,0.016,93
gpt-4o,exp1,0,0.3862530413625304,0.016,94
gpt-4o,exp1,0,0.40178306092124816,0.016,95
gpt-4o,exp1,0,0.3821752265861027,0.016,96
gpt-4o,exp1,0,0.47536496350364965,0.016,97
gpt-4o,exp1,0,0.3792579075425791,0.016,98
gpt-4o,exp1,0,0.019768856447688565,0.016,99
gpt-4o,exp1,0,0.0,0.0,0
gpt-4o,exp1,0,0.033770014556040756,0.027999999999999997,1
gpt-4o,exp1,0,0.0,0.027999999999999997,2
gpt-4o,exp1,0,0.0,0.027999999999999997,3
gpt-4o,exp1,0,0.0,0.083,4
gpt-4o,exp1,0,0.0,0.055999999999999994,5
gpt-4o,exp1,0,0.03532136653155762,0.013999999999999999,6
gpt-4o,exp1,0,0.0,0.027999999999999997,7
gpt-4o,exp1,0,0.0,0.055999999999999994,8
gpt-4o,exp1,0,0.0,0.23600000000000002,9
gpt-4o,exp1,0,0.0,0.013999999999999999,10
gpt-4o,exp1,0,0.015652687536916714,0.055999999999999994,11
gpt-4o,exp1,0,0.0,0.042,12
gpt-4o,exp1,0,0.0,0.33299999999999996,13
gpt-4o,exp1,0,0.0,0.055999999999999994,14
gpt-4o,exp1,0,0.03192106790481718,0.013999999999999999,15
gpt-4o,exp1,0,0.0,0.027999999999999997,16
gpt-4o,exp1,0,0.0,0.027999999999999997,17
gpt-4o,exp1,0,0.0,0.083,18
gpt-4o,exp1,0,0.0,0.055999999999999994,19
gpt-4o,exp1,0,0.015057573073516387,0.013999999999999999,20
gpt-4o,exp1,0,0.016269610691458453,0.027999999999999997,21
gpt-4o,exp1,0,0.007783222830786971,0.013999999999999999,22
gpt-4o,exp1,0,0.05474452554744526,0.055999999999999994,23
gpt-4o,exp1,0,0.019755955839628123,0.013999999999999999,24
gpt-4o,exp1,0,0.017133066818960593,0.013999999999999999,25
gpt-4o,exp1,0,0.060655737704918035,0.013999999999999999,26
gpt-4o,exp1,0,0.0,0.027999999999999997,27
gpt-4o,exp1,0,0.04153889043769166,0.013999999999999999,28
gpt-4o,exp1,0,0.048540965207631875,0.027999999999999997,29
gpt-4o,exp1,0,0.4783950617283951,0.233,30
gpt-4o,exp1,0,0.0,0.027000000000000003,31
gpt-4o,exp1,0,0.3186893203883495,0.151,32
gpt-4o,exp1,0,0.015197568389057751,0.013999999999999999,33
gpt-4o,exp1,0,0.08208752378363686,0.055,34
gpt-4o,exp1,0,0.39666203059805283,0.233,35
gpt-4o,exp1,0,0.03204780010863661,0.013999999999999999,36
gpt-4o,exp1,0,0.4866920152091255,0.23,37
gpt-4o,exp1,0,0.0,0.013000000000000001,38
gpt-4o,exp1,0,0.0,0.12,39
gpt-4o,exp1,0,0.0,0.067,40
gpt-4o,exp1,0,0.012054794520547946,0.027000000000000003,41
gpt-4o,exp1,0,0.0,0.013000000000000001,42
gpt-4o,exp1,0,0.04054779806659506,0.12,43
gpt-4o,exp1,0,0.0,0.013000000000000001,44
gpt-4o,exp1,0,0.12217687074829932,0.12,45
gpt-4o,exp1,0,0.05502699922859347,0.027000000000000003,46
gpt-4o,exp1,0,0.06321692582207494,0.027000000000000003,47
gpt-4o,exp1,0,0.004822335025380711,0.025,48
gpt-4o,exp1,0,0.03442298167409609,0.025,49
gpt-4o,exp1,0,0.028974552784076592,0.025,50
gpt-4o,exp1,0,0.0,0.025,51
gpt-4o,exp1,0,0.0,0.012,52
gpt-4o,exp1,0,0.021412184552638287,0.025,53
gpt-4o,exp1,0,0.05189620758483034,0.025,54
gpt-4o,exp1,0,0.0,0.012,55
gpt-4o,exp1,0,0.024471068060158044,0.012,56
gpt-4o,exp1,0,0.05214800099329526,0.025,57
gpt-4o,exp1,0,0.07845900869156683,0.025,58
gpt-4o,exp1,0,0.0,0.012,59
gpt-4o,exp1,0,0.0677379480840544,0.012,60
gpt-4o,exp1,0,0.003303684879288437,0.012,61
gpt-4o,exp1,0,0.0,0.025,62
gpt-4o,exp1,0,0.0063532401524777635,0.012,63
gpt-4o,exp1,0,0.0,0.025,64
gpt-4o,exp1,0,0.007338056680161943,0.012,65
gpt-4o,exp1,0,0.009608091024020228,0.025,66
gpt-4o,exp1,0,0.0010165184243964421,0.025,67
gpt-4o,exp1,0,0.0,0.025,68
gpt-4o,exp1,0,0.026501766784452298,0.012,69
gpt-4o,exp1,0,0.00354699771978718,0.025,70
gpt-4o,exp1,0,0.0030495552731893264,0.025,71
gpt-4o,exp1,0,0.12009132420091324,0.025,72
gpt-4o,exp1,0,0.01180607887465461,0.012,73
gpt-4o,exp1,0,0.22030938123752494,0.025,74
gpt-4o,exp1,0,0.0,0.025,75
gpt-4o,exp1,0,0.0030495552731893264,0.012,76
gpt-4o,exp1,0,0.0,0.025,77
gpt-4o,exp1,0,0.023726273726273728,0.012,78
gpt-4o,exp1,0,0.0,0.025,79
gpt-4o,exp1,0,0.035705305506663315,0.025,80
gpt-4o,exp1,0,0.0030495552731893264,0.025,81
gpt-4o,exp1,0,0.07414634146341463,0.025,82
gpt-4o,exp1,0,0.0,0.012,83
gpt-4o,exp1,0,0.02274431392151962,0.025,84
gpt-4o,exp1,0,0.0,0.025,85
